game_title,release_year,represent_me_url,representation_tags,review_reason
Chess of Blades,2017,https://representme.charity/projects/queer/database/title/chess-of-blades,Gay,no_explicit_named_character_pattern
Cho Aniki,1992,https://representme.charity/projects/queer/database/title/cho-aniki,Gay,no_explicit_named_character_pattern
Choice of Games (developer),N/A,https://representme.charity/projects/queer/database/title/choice-of-games,Asexual / aromantic; Playersexual; Nonbinary / non-conforming; Trans woman; Bisexual / plurisexual,aggregate_page_requires_game_version
Choices: Stories You Play (portal app),2016,https://representme.charity/projects/queer/database/title/choices,,no_explicit_named_character_pattern
Chook & Sosig series,2017 - 2019,https://representme.charity/projects/queer/database/title/chook-sosig,Nonbinary / non-conforming,aggregate_page_requires_game_version
Chronicles of a Dark Lord,2014,https://representme.charity/projects/queer/database/title/chronicles-of-a-dark-lord,Polyamory; Bisexual / plurisexual,no_explicit_named_character_pattern
Chrono Days Sim Date,2011,https://representme.charity/projects/queer/database/title/chrono-days-sim-date,Playersexual; Lesbian,no_explicit_named_character_pattern
Chrono Trigger,1995,https://representme.charity/projects/queer/database/title/chrono-trigger,Cross-dressing; Nonbinary / non-conforming; Other; Bisexual / plurisexual,no_explicit_named_character_pattern
Circuit's Edge,1990,https://representme.charity/projects/queer/database/title/circuits-edge,Gay; Lesbian; Trans woman,no_explicit_named_character_pattern
City of Love: Paris,2017,https://representme.charity/projects/queer/database/title/city-of-love-paris,Bisexual / plurisexual; Playersexual,no_explicit_named_character_pattern
Claire Chase: Love Struck,2017,https://representme.charity/projects/queer/database/title/claire-chase-love-struck,Lesbian,no_explicit_named_character_pattern
CLANNAD,2015,https://representme.charity/projects/queer/database/title/clannad,Gay; Playersexual; Nonbinary / non-conforming,no_explicit_named_character_pattern
Clarity in Qualia,2018,https://representme.charity/projects/queer/database/title/clarity-in-qualia,Gay,no_explicit_named_character_pattern
Clive Barker's Jericho,2007,https://representme.charity/projects/queer/database/title/clive-barkers-jericho,Lesbian,no_explicit_named_character_pattern
Cobra Club,2015,https://representme.charity/projects/queer/database/title/cobra-club,Gay,no_explicit_named_character_pattern
Cockville,2018,https://representme.charity/projects/queer/database/title/cockville,Gay,no_explicit_named_character_pattern
Coffee Talk,2020,https://representme.charity/projects/queer/database/title/coffee-talk,Nonbinary / non-conforming,no_explicit_named_character_pattern
Coffin of Ashes,2016,https://representme.charity/projects/queer/database/title/coffin-of-ashes,Lesbian,no_explicit_named_character_pattern
College Days,2017,https://representme.charity/projects/queer/database/title/college-days,Nonbinary / non-conforming; Playersexual,no_explicit_named_character_pattern
Color Me Proud,2017,https://representme.charity/projects/queer/database/title/color-me-proud,Other,no_explicit_named_character_pattern
Colorful Monochrome,2018,https://representme.charity/projects/queer/database/title/colorful-monochrome,Trans man; Nonbinary / non-conforming,no_explicit_named_character_pattern
Come for a Drink,2018,https://representme.charity/projects/queer/database/title/come-for-a-drink,Gay,no_explicit_named_character_pattern
Comfort and Warmth,2016,https://representme.charity/projects/queer/database/title/comfort-and-warmth,Other,no_explicit_named_character_pattern
Coming Out On Top,2015,https://representme.charity/projects/queer/database/title/coming-out-on-top,Gay,no_explicit_named_character_pattern
Coming Out Party,2016,https://representme.charity/projects/queer/database/title/coming-out-party,Nonbinary / non-conforming,no_explicit_named_character_pattern
Coming Out Simulator,2014,https://representme.charity/projects/queer/database/title/coming-out-simulator,Other,no_explicit_named_character_pattern
Con Amore,2015,https://representme.charity/projects/queer/database/title/con-amore,Playersexual,no_explicit_named_character_pattern
Conker's Bad Fur Day,2001,https://representme.charity/projects/queer/database/title/conkers-bad-fur-day,Gay,no_explicit_named_character_pattern
Consentacle,2015,https://representme.charity/projects/queer/database/title/consentacle,Other,no_explicit_named_character_pattern
convergence,2017,https://representme.charity/projects/queer/database/title/convergence,Lesbian,no_explicit_named_character_pattern
Corona Borealis,2019,https://representme.charity/projects/queer/database/title/corona-borealis,Bisexual / plurisexual; Playersexual; Lesbian,no_explicit_named_character_pattern
Corruption of Champions,???,https://representme.charity/projects/queer/database/title/corruption-of-champions,Playersexual; Trans woman; Trans man; Gay,no_explicit_named_character_pattern
Cosplay Maker,2015,https://representme.charity/projects/queer/database/title/cosplay-maker,Lesbian,no_explicit_named_character_pattern
Costume Quest,2011,https://representme.charity/projects/queer/database/title/costume-quest,Gay,no_explicit_named_character_pattern
Cowgirl Boots,2019,https://representme.charity/projects/queer/database/title/cowgirl-boots,Trans woman; Bisexual / plurisexual,no_explicit_named_character_pattern
Crash Bandicoot series,1996 – 2007,https://representme.charity/projects/queer/database/title/crash-bandicoot,Asexual / aromantic; Bisexual / plurisexual; Gay,aggregate_page_requires_game_version
Criminal Case: Pacific Bay,2017,https://representme.charity/projects/queer/database/title/criminal-case-pacific-bay,Lesbian,no_explicit_named_character_pattern
Critical Hit,2016,https://representme.charity/projects/queer/database/title/critical-hit,Trans woman,no_explicit_named_character_pattern
Croixleur Sigma,2014,https://representme.charity/projects/queer/database/title/croixleur-sigma,Lesbian,no_explicit_named_character_pattern
Crook to Queen,2015,https://representme.charity/projects/queer/database/title/crook-to-queen,Lesbian,no_explicit_named_character_pattern
Cross Days,2010,https://representme.charity/projects/queer/database/title/cross-days,Lesbian,no_explicit_named_character_pattern
Cross Love,2018,https://representme.charity/projects/queer/database/title/cross-love,Cross-dressing; Gay; Trans man,no_explicit_named_character_pattern
Crossed Paths:Connected Worlds ~At First Sight~,2018,https://representme.charity/projects/queer/database/title/crossed-paths-connected-worlds-at-first-sight-,Lesbian,no_explicit_named_character_pattern
Crusader Kings II,2012,https://representme.charity/projects/queer/database/title/crusader-kings-ii,Gay; Lesbian,no_explicit_named_character_pattern
Crush Crush,2017,https://representme.charity/projects/queer/database/title/crush-crush,Lesbian; Playersexual,no_explicit_named_character_pattern
Crypt of the NecroDancer,2015,https://representme.charity/projects/queer/database/title/crypt-of-the-necrodancer,Nonbinary / non-conforming,no_explicit_named_character_pattern
Culina: Hands in the Kitchen,2016,https://representme.charity/projects/queer/database/title/culina-hands-in-the-kitchen,Playersexual,no_explicit_named_character_pattern
CUPID,2016,https://representme.charity/projects/queer/database/title/cupid,Lesbian,no_explicit_named_character_pattern
Cursed Lands,2018,https://representme.charity/projects/queer/database/title/cursed-lands,Gay; Bisexual / plurisexual,no_explicit_named_character_pattern
Curtain,2014,https://representme.charity/projects/queer/database/title/curtain,Lesbian,no_explicit_named_character_pattern
Cute Demon Crashers,2015,https://representme.charity/projects/queer/database/title/cute-demon-crashers,Asexual / aromantic; Bisexual / plurisexual; Lesbian; Polyamory,no_explicit_named_character_pattern
Cyberspace: Sprawlgangs & Megacorps,1990,https://representme.charity/projects/queer/database/title/cyberspace-sprawlgangs-megacorps,Gay,no_explicit_named_character_pattern
Cyperpunk 2020,1990,https://representme.charity/projects/queer/database/title/cyperpunk-,Playersexual,no_explicit_named_character_pattern
D8 NITE - a dead girl's dressup dilemma,2017,https://representme.charity/projects/queer/database/title/d-nite-a-dead-girl-s-dressup-dilemma,Lesbian,no_explicit_named_character_pattern
Daddy Lies,Not yet released,https://representme.charity/projects/queer/database/title/daddy-lies,Gay,no_explicit_named_character_pattern
Danganronpa series,2010 – 2015,https://representme.charity/projects/queer/database/title/danganronpa-series,Bisexual / plurisexual; Trans woman,aggregate_page_requires_game_version
Dark Lily,2017,https://representme.charity/projects/queer/database/title/dark-lily,Lesbian,no_explicit_named_character_pattern
Darkstalkers series,1994 – 2013,https://representme.charity/projects/queer/database/title/darkstalkers,Bisexual / plurisexual; Cross-dressing,aggregate_page_requires_game_version
Date Me Super Senpai,2017,https://representme.charity/projects/queer/database/title/date-me-super-senpai,Playersexual; Bisexual / plurisexual; Gay; Lesbian; Nonbinary / non-conforming; Polyamory; Trans man; Trans woman,no_explicit_named_character_pattern
Date or Die,Not yet released,https://representme.charity/projects/queer/database/title/date-or-die,Other,no_explicit_named_character_pattern
Date Warp,2010,https://representme.charity/projects/queer/database/title/date-warp,Polyamory; Bisexual / plurisexual,no_explicit_named_character_pattern
DateCatcher,2018,https://representme.charity/projects/queer/database/title/datecatcher,Bisexual / plurisexual; Lesbian,no_explicit_named_character_pattern
Dead but Alive! Southern England,2015,https://representme.charity/projects/queer/database/title/dead-but-alive,Playersexual; Bisexual / plurisexual,no_explicit_named_character_pattern
Dead End Junction,2016,https://representme.charity/projects/queer/database/title/dead-end-junction,Lesbian,no_explicit_named_character_pattern
Dead in Vinland,2018,https://representme.charity/projects/queer/database/title/dead-in-vinland,,no_explicit_named_character_pattern
Dead of Winter,2014,https://representme.charity/projects/queer/database/title/dead-of-winter,Other,no_explicit_named_character_pattern
Dead Rising 2,2010,https://representme.charity/projects/queer/database/title/dead-rising-2,Lesbian,no_explicit_named_character_pattern
Dead State: Reanimated,2014,https://representme.charity/projects/queer/database/title/dead-state-reanimated,Playersexual; Gay,no_explicit_named_character_pattern
Dear & Mine,2016,https://representme.charity/projects/queer/database/title/dear-mine,Gay; Bisexual / plurisexual,no_explicit_named_character_pattern
Death Trash,Not yet released,https://representme.charity/projects/queer/database/title/death-trash,Nonbinary / non-conforming; Trans man; Trans woman,no_explicit_named_character_pattern
Defenders of Arcadia,2017,https://representme.charity/projects/queer/database/title/defenders-of-arcadia,Lesbian,no_explicit_named_character_pattern
Demi Lovato: Path to Fame,2015,https://representme.charity/projects/queer/database/title/demi-lovato,Playersexual,no_explicit_named_character_pattern
Demlin and Marzipan,2016,https://representme.charity/projects/queer/database/title/demlin-and-marzipan,Lesbian,no_explicit_named_character_pattern
Democracy 3,2013,https://representme.charity/projects/queer/database/title/democracy-,Other,no_explicit_named_character_pattern
Demonheart,2017,https://representme.charity/projects/queer/database/title/demonheart,Playersexual,no_explicit_named_character_pattern
Densha Girl,2016,https://representme.charity/projects/queer/database/title/densha-girl,Lesbian,no_explicit_named_character_pattern
Désiré,2016,https://representme.charity/projects/queer/database/title/desire,Bisexual / plurisexual; Gay,no_explicit_named_character_pattern
Desperate Housewives: The Game,2017,https://representme.charity/projects/queer/database/title/desperate-housewives-the-game,Playersexual; Lesbian,no_explicit_named_character_pattern
Destination Primus Vita,2018,https://representme.charity/projects/queer/database/title/destination-primus-vita,Bisexual / plurisexual; Lesbian,no_explicit_named_character_pattern
Destiny 2,2017,https://representme.charity/projects/queer/database/title/destiny-2,Gay,no_explicit_named_character_pattern
Detective Hank and the Golden Sneeze,2016,https://representme.charity/projects/queer/database/title/detective-hank-and-the-golden-sneeze,Gay,no_explicit_named_character_pattern
